Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Cluster Spending Behavior,Cluster Product Preference,Cluster Loyalty and Engagement,Cluster Demographic,Cluster Payment and Shipping
285,63,1,19,1,45,34,1,18,2,3.5,1,4,1,1,4,4,5,1,1,0,1,0
286,29,1,7,0,39,16,3,24,2,4.8,1,1,1,1,3,3,1,1,2,0,1,3
287,27,1,12,0,51,26,0,7,2,2.6,1,5,1,1,6,3,0,1,3,0,1,0
288,56,1,15,0,37,7,0,2,1,3.4,1,0,1,1,18,5,3,1,3,0,1,3
289,30,1,24,1,62,32,1,10,3,3.7,1,0,1,1,34,5,1,1,1,0,1,3
290,49,1,4,3,85,31,1,24,0,4.5,1,0,1,1,26,2,4,1,0,0,1,1
291,58,1,24,1,33,5,1,9,3,3.7,1,4,1,1,50,4,6,1,1,0,1,0
292,57,1,5,1,26,7,3,22,0,3.3,1,3,1,1,40,0,4,1,2,0,1,2
293,60,1,17,2,99,43,1,8,1,4.7,1,2,1,1,24,1,5,1,1,0,1,1
294,69,1,7,0,39,6,1,23,1,2.7,1,1,1,1,33,4,0,1,3,0,1,3
295,70,1,19,1,20,29,1,6,1,4.6,1,5,1,1,19,2,2,1,1,0,1,2
296,53,1,22,0,42,47,1,9,3,2.7,1,5,1,1,24,2,5,1,1,0,1,2
297,25,1,14,2,74,13,2,10,1,4.8,1,0,1,1,19,2,6,1,2,0,1,1
298,48,1,17,2,26,7,3,17,2,4.4,1,4,1,1,4,2,1,1,2,0,1,2
299,69,1,24,1,53,19,1,10,3,4.0,1,4,1,1,11,5,2,1,1,0,1,0
300,25,1,20,2,80,37,1,12,2,3.2,1,3,1,1,28,4,3,1,1,0,1,0
301,29,1,8,0,98,14,1,20,1,4.4,1,5,1,1,24,4,6,1,3,0,1,0
302,46,1,19,1,95,37,1,8,1,3.8,1,4,1,1,25,2,2,1,1,0,1,2
303,37,1,23,1,44,7,0,13,2,3.6,1,1,1,1,27,0,2,1,1,0,1,1
304,20,1,14,2,60,36,1,21,2,3.3,1,3,1,1,49,5,6,1,1,0,1,0
305,40,1,5,1,84,36,1,8,3,3.4,1,3,1,1,45,2,1,1,3,0,1,2
306,60,1,23,1,59,43,1,20,0,3.5,1,0,1,1,26,4,0,1,1,0,1,3
307,26,1,10,3,49,33,2,23,2,3.6,1,1,1,1,4,1,0,1,0,0,1,1
308,29,1,6,0,32,8,1,14,3,3.2,1,2,1,1,3,2,2,1,3,0,1,1
309,66,1,7,0,29,19,1,0,0,3.7,1,4,1,1,45,5,1,1,3,0,1,0
310,66,1,5,1,22,22,1,24,1,4.5,1,4,1,1,21,1,3,1,3,0,1,2
311,56,1,13,1,85,25,1,4,3,4.6,1,4,1,1,50,1,3,1,1,0,1,2
312,69,1,11,1,52,38,0,19,3,4.1,1,5,1,1,19,0,4,1,1,0,1,2
313,38,1,13,1,89,20,0,8,1,3.4,1,3,1,1,6,4,0,1,1,0,1,0
314,42,1,5,1,77,44,1,16,1,3.7,1,1,1,1,50,2,2,1,3,0,1,1
315,30,1,13,1,24,29,1,17,2,3.3,1,5,1,1,17,3,2,1,1,0,1,0
316,66,1,12,0,24,48,3,14,1,4.5,1,1,1,1,24,3,0,1,2,0,1,3
317,36,1,7,0,22,4,1,4,0,3.3,1,2,1,1,46,5,4,1,3,0,1,3
318,58,1,23,1,82,47,0,20,0,4.3,1,4,1,1,42,1,2,1,1,0,1,2
319,45,1,0,0,67,40,1,0,3,2.5,1,4,1,1,10,1,0,1,3,0,1,2
320,47,1,18,1,74,18,3,23,1,2.6,1,4,1,1,1,1,2,1,2,0,1,2
321,66,1,12,0,72,15,0,23,2,4.9,1,4,1,1,28,3,5,1,1,0,1,0
322,41,1,20,2,36,44,0,14,2,4.7,1,2,1,1,48,3,5,1,1,0,1,3
323,41,1,1,0,95,41,2,5,3,3.0,1,4,1,1,47,2,4,1,3,0,1,2
324,66,1,9,1,78,41,1,14,3,3.5,1,3,1,1,29,4,1,1,3,0,1,0
325,37,1,16,1,82,49,1,13,2,4.8,1,4,1,1,37,5,5,1,1,0,1,0
326,70,1,13,1,70,44,1,4,3,4.3,1,2,1,1,38,3,0,1,1,0,1,3
327,62,1,15,0,41,29,1,23,0,3.2,1,5,1,1,48,0,6,1,1,0,1,2
328,61,1,4,3,42,14,1,20,2,3.1,1,2,1,1,36,4,6,1,0,0,1,3
329,48,1,4,3,50,8,1,24,0,2.8,1,2,1,1,9,2,6,1,0,0,1,1
330,70,1,21,1,31,27,2,23,2,2.9,1,0,1,1,34,0,4,1,2,0,1,1
331,46,1,23,1,51,33,1,0,3,3.7,1,1,1,1,43,5,1,1,1,0,1,3
332,31,1,16,1,98,8,0,0,0,3.3,1,5,1,1,46,4,5,1,1,0,1,0
333,19,1,16,1,86,31,1,12,3,2.8,1,0,1,1,5,2,4,1,1,0,1,1
334,39,1,23,1,64,1,1,20,3,4.5,1,4,1,1,15,0,1,1,1,0,1,2
335,41,1,2,1,46,15,1,10,0,2.6,1,3,1,1,30,2,0,1,3,0,1,2
336,20,1,23,1,85,36,0,12,1,3.7,1,4,1,1,44,5,2,1,1,0,1,0
337,36,1,8,0,81,38,2,14,0,4.4,1,1,1,1,16,4,0,1,3,0,1,3
338,32,1,23,1,59,30,1,5,3,4.3,1,0,1,1,16,0,0,1,1,0,1,1
339,69,1,9,1,79,20,1,19,3,3.5,1,1,1,1,16,1,6,1,3,0,1,1
340,40,1,18,1,33,37,1,20,1,3.8,1,0,1,1,21,2,2,1,1,0,1,1
341,40,1,18,1,47,29,0,2,2,3.5,1,1,1,1,39,5,2,1,1,0,1,3
342,20,1,8,0,20,43,2,2,2,4.6,1,5,1,1,40,3,1,1,3,0,1,0
343,64,1,4,3,36,16,1,13,1,2.6,1,3,1,1,48,2,2,1,0,0,1,2
344,27,1,14,2,39,26,1,17,2,4.4,1,3,1,1,26,5,4,1,1,0,1,0
345,24,1,19,1,71,45,1,4,3,4.0,1,4,1,1,46,3,4,1,1,0,1,0
346,48,1,17,2,59,49,2,13,3,4.4,1,3,1,1,27,0,0,1,2,0,1,2
347,49,1,11,1,50,30,0,22,1,4.7,1,3,1,1,5,1,6,1,1,0,1,2
348,36,1,14,2,41,36,0,18,0,3.9,1,5,1,1,43,4,3,1,1,0,1,0
349,56,1,2,1,59,39,1,0,0,2.7,1,2,1,1,17,4,3,1,3,0,1,3
350,37,1,8,0,87,2,1,8,3,3.7,1,0,1,1,3,0,1,1,3,0,1,1
351,42,1,23,1,68,16,1,22,1,2.6,1,0,1,1,47,0,3,1,1,0,1,1
352,28,1,19,1,90,31,1,20,3,3.9,1,4,1,1,24,3,1,1,1,0,1,0
353,27,1,11,1,71,42,3,24,0,4.9,1,3,1,1,12,1,2,1,2,0,1,2
354,63,1,20,2,64,24,0,24,0,4.1,1,5,1,1,35,3,4,1,1,0,1,0
355,58,1,12,0,76,37,2,13,0,3.0,1,2,1,1,42,5,6,1,2,0,1,3
356,37,1,12,0,42,36,3,11,0,4.1,1,0,1,1,1,4,2,1,2,0,1,3
357,56,1,13,1,80,27,0,1,1,3.8,1,4,1,1,27,1,6,1,1,0,1,2
358,18,1,1,0,56,3,1,13,1,4.0,1,4,1,1,16,2,1,1,3,0,1,2
359,48,1,8,0,25,22,3,11,2,3.6,1,1,1,1,36,2,2,1,2,0,1,1
360,31,1,20,2,74,9,1,13,3,3.0,1,5,1,1,30,2,2,1,1,0,1,2
361,51,1,13,1,30,38,1,20,2,3.0,1,4,1,1,18,3,3,1,1,0,1,0
362,65,1,24,1,96,27,1,23,1,2.6,1,2,1,1,45,1,0,1,1,0,1,1
363,53,1,20,2,64,42,1,4,0,3.4,1,2,1,1,1,5,3,1,1,0,1,3
364,55,1,18,1,88,8,0,24,3,3.1,1,2,1,1,42,0,3,1,1,0,1,1
365,62,1,17,2,88,33,0,4,2,3.0,1,2,1,1,7,5,2,1,1,0,1,3
366,55,1,6,0,88,47,3,7,2,3.7,1,4,1,1,50,4,5,1,2,0,1,0
367,64,1,21,1,36,26,1,21,1,3.5,1,5,1,1,37,5,3,1,1,0,1,0
368,52,1,5,1,40,41,3,5,1,2.8,1,5,1,1,18,0,4,1,2,0,1,2
369,24,1,7,0,39,35,1,4,1,4.5,1,4,1,1,29,1,4,1,3,0,1,2
370,38,1,1,0,40,48,1,19,2,3.3,1,5,1,1,45,4,5,1,3,0,1,0
371,59,1,15,0,34,36,1,13,3,3.4,1,1,1,1,13,4,6,1,1,0,1,3
372,27,1,20,2,83,32,2,16,3,3.2,1,0,1,1,47,4,4,1,2,0,1,3
373,24,1,23,1,85,37,0,14,2,3.7,1,4,1,1,7,3,6,1,1,0,1,0
374,23,1,4,3,27,33,0,23,2,4.6,1,1,1,1,11,5,1,1,0,0,1,3
375,69,1,12,0,78,34,2,17,1,5.0,1,5,1,1,39,0,4,1,2,0,1,2
376,59,1,22,0,32,35,1,13,2,4.4,1,4,1,1,6,3,5,1,1,0,1,0
377,51,1,17,2,51,39,2,7,0,4.9,1,1,1,1,2,5,1,1,2,0,1,3
378,63,1,15,0,32,18,1,19,1,4.1,1,4,1,1,39,2,2,1,1,0,1,2
379,54,1,5,1,62,27,0,14,3,4.9,1,3,1,1,23,2,4,1,3,0,1,2
380,32,1,24,1,29,25,2,11,0,4.7,1,0,1,1,46,3,1,1,2,0,1,3
381,39,1,0,0,69,28,3,0,0,3.0,1,5,1,1,19,0,6,1,2,0,1,2
382,66,1,12,0,25,18,0,10,3,3.4,1,5,1,1,3,2,2,1,3,0,1,2
383,28,1,11,1,76,4,1,15,3,3.2,1,5,1,1,47,4,5,1,1,0,1,0
384,50,1,22,0,77,47,2,11,0,2.9,1,4,1,1,6,4,5,1,2,0,1,0
385,70,1,23,1,33,4,1,0,0,4.5,1,0,1,1,6,5,0,1,1,0,1,3
386,67,1,18,1,93,47,2,24,0,2.7,1,3,1,1,12,2,1,1,2,0,1,2
387,64,1,12,0,39,17,0,3,1,3.4,1,1,1,1,40,4,5,1,3,0,1,3
388,45,1,4,3,93,9,0,19,2,4.6,1,5,1,1,38,4,3,1,0,0,1,0
389,22,1,7,0,82,46,1,14,2,2.7,1,5,1,1,10,4,5,1,3,0,1,0
390,27,1,3,2,42,45,0,17,1,4.2,1,4,1,1,28,0,4,1,0,0,1,2
391,25,1,6,0,71,13,1,9,3,3.2,1,0,1,1,19,4,0,1,3,0,1,3
392,37,1,23,1,86,22,0,7,1,4.8,1,4,1,1,25,1,3,1,1,0,1,2
393,26,1,24,1,82,11,3,1,1,3.3,1,3,1,1,38,2,0,1,2,0,1,2
394,33,1,17,2,65,44,0,12,0,4.2,1,4,1,1,6,4,3,1,1,0,1,0
395,43,1,15,0,29,33,1,0,1,4.8,1,5,1,1,7,3,1,1,3,0,1,0
396,37,1,20,2,65,38,0,3,3,4.9,1,5,1,1,2,4,0,1,1,0,1,0
397,46,1,5,1,88,39,2,1,0,3.9,1,4,1,1,24,0,0,1,3,0,1,2
398,22,1,1,0,46,23,1,9,0,3.0,1,2,1,1,26,1,0,1,3,0,1,1
399,20,1,3,2,67,25,2,19,3,4.6,1,2,1,1,25,3,2,1,0,0,1,3
400,60,1,15,0,35,11,0,2,0,3.5,1,0,1,1,10,3,4,1,3,0,1,3
401,39,1,3,2,66,43,1,8,3,4.8,1,2,1,1,14,4,3,1,0,0,1,3
402,43,1,24,1,91,35,0,14,0,4.8,1,4,1,1,21,1,5,1,1,0,1,2
403,31,1,0,0,78,4,0,5,0,3.0,1,1,1,1,26,4,4,1,3,0,1,3
404,19,1,20,2,45,27,1,14,3,4.5,1,3,1,1,12,0,0,1,1,0,1,2
405,35,1,24,1,93,7,1,9,1,4.8,1,5,1,1,11,2,4,1,1,0,1,2
406,41,1,11,1,74,39,2,19,2,3.8,1,4,1,1,15,1,0,1,2,0,1,2
407,52,1,6,0,55,19,1,15,1,4.6,1,1,1,1,13,1,4,1,3,0,1,1
408,45,1,9,1,76,32,3,20,1,3.1,1,3,1,1,5,2,1,1,2,0,1,2
409,34,1,20,2,66,0,0,23,1,3.4,1,1,1,1,36,1,3,1,1,0,1,1
410,35,1,18,1,51,22,1,3,3,3.3,1,0,1,1,32,0,4,1,1,0,1,1
411,29,1,23,1,26,45,0,10,1,4.8,1,0,1,1,1,2,5,1,1,0,1,1
412,59,1,11,1,29,21,1,9,2,2.8,1,1,1,1,15,4,0,1,3,0,1,3
413,24,1,10,3,74,18,1,24,2,3.1,1,5,1,1,3,0,6,1,0,0,1,2
414,70,1,12,0,99,27,2,23,2,4.6,1,2,1,1,48,1,4,1,2,0,1,1
415,29,1,0,0,88,49,0,22,3,2.6,1,5,1,1,30,3,6,1,3,0,1,0
416,67,1,4,3,31,6,1,10,3,2.6,1,1,1,1,40,0,4,1,0,0,1,1
417,36,1,1,0,55,36,0,13,1,3.8,1,2,1,1,24,0,3,1,3,0,1,1
418,23,1,14,2,81,23,0,0,0,4.5,1,2,1,1,48,3,5,1,0,0,1,3
419,18,1,23,1,73,12,0,17,1,3.0,1,4,1,1,27,5,1,1,1,0,1,0
420,53,1,18,1,91,43,2,20,3,3.5,1,2,1,1,14,2,2,1,2,0,1,1
421,32,1,21,1,54,32,2,15,1,3.8,1,2,1,1,18,3,1,1,2,0,1,3
422,38,1,16,1,40,16,1,22,3,3.5,1,4,1,1,48,1,1,1,1,0,1,2
423,47,1,13,1,59,22,1,17,0,3.1,1,5,1,1,32,3,0,1,1,0,1,0
424,46,1,15,0,26,31,0,20,1,3.0,1,5,1,1,21,2,1,1,1,0,1,2
425,66,1,23,1,23,12,1,6,3,4.3,1,4,1,1,42,4,3,1,1,0,1,0
426,40,1,11,1,87,33,2,20,3,3.3,1,5,1,1,4,2,5,1,2,0,1,2
427,43,1,13,1,71,17,1,22,3,4.7,1,1,1,1,19,2,5,1,1,0,1,1
428,58,1,0,0,91,12,0,1,3,4.5,1,5,1,1,6,2,5,1,3,0,1,2
429,21,1,4,3,64,49,3,6,3,2.9,1,2,1,1,2,3,3,1,0,0,1,3
430,42,1,14,2,94,46,1,6,3,4.1,1,0,1,1,21,1,3,1,1,0,1,1
431,24,1,16,1,40,42,1,3,2,3.5,1,5,1,1,40,3,0,1,1,0,1,0
432,43,1,8,0,76,28,0,5,3,3.4,1,5,1,1,33,1,3,1,3,0,1,2
433,47,1,16,1,86,13,2,9,0,3.3,1,2,1,1,26,5,6,1,2,0,1,3
434,49,1,19,1,92,0,1,14,0,3.2,1,5,1,1,23,2,3,1,1,0,1,2
435,50,1,17,2,52,35,0,16,1,4.0,1,5,1,1,39,4,2,1,1,0,1,0
436,51,1,4,3,28,25,3,13,3,3.6,1,3,1,1,42,0,4,1,0,0,1,2
437,40,1,13,1,46,41,0,5,2,4.6,1,2,1,1,41,0,6,1,1,0,1,1
438,45,1,12,0,50,30,1,15,2,2.6,1,3,1,1,41,4,0,1,3,0,1,0
439,52,1,1,0,23,14,1,21,3,4.3,1,1,1,1,12,2,3,1,3,0,1,1
440,62,1,10,3,50,11,1,21,2,3.4,1,2,1,1,31,1,4,1,0,0,1,1
441,20,1,16,1,89,35,3,12,3,3.5,1,5,1,1,34,3,3,1,2,0,1,0
442,43,1,9,1,81,8,1,12,3,4.2,1,4,1,1,32,2,0,1,3,0,1,2
443,29,1,22,0,69,21,1,13,0,3.5,1,5,1,1,31,2,5,1,1,0,1,2
444,22,1,22,0,67,10,1,11,2,3.6,1,2,1,1,24,4,0,1,1,0,1,3
445,48,1,5,1,20,4,1,18,2,4.3,1,5,1,1,31,3,0,1,3,0,1,0
446,42,1,3,2,29,14,1,13,0,4.9,1,4,1,1,18,5,0,1,0,0,1,0
447,19,1,16,1,74,47,1,19,2,4.1,1,5,1,1,15,5,4,1,1,0,1,0
448,60,1,18,1,82,46,2,21,1,3.6,1,4,1,1,7,0,2,1,2,0,1,2
449,32,1,6,0,23,24,1,24,2,3.4,1,3,1,1,35,0,3,1,3,0,1,2
450,26,1,12,0,45,31,0,15,2,2.9,1,0,1,1,35,0,4,1,3,0,1,1
451,25,1,3,2,21,6,0,0,2,2.7,1,5,1,1,19,2,4,1,0,0,1,2
452,66,1,12,0,31,45,1,16,2,4.3,1,1,1,1,26,2,3,1,3,0,1,1
453,45,1,13,1,45,24,1,22,2,3.3,1,1,1,1,39,4,3,1,1,0,1,3
454,54,1,12,0,56,26,3,15,3,2.8,1,3,1,1,22,2,6,1,2,0,1,2
455,37,1,10,3,97,29,2,6,2,3.2,1,3,1,1,14,1,1,1,0,0,1,2
456,54,1,2,1,100,43,3,6,0,3.6,1,5,1,1,50,3,3,1,2,0,1,0
457,50,1,2,1,96,32,2,9,0,4.0,1,0,1,1,33,2,5,1,3,0,1,1
458,25,1,6,0,99,38,1,2,1,4.9,1,3,1,1,48,3,2,1,3,0,1,0
459,47,1,18,1,91,3,0,1,3,4.0,1,0,1,1,48,4,4,1,1,0,1,3
460,63,1,8,0,30,19,0,1,3,3.8,1,4,1,1,27,4,3,1,3,0,1,0
461,64,1,17,2,65,39,0,20,2,3.7,1,5,1,1,27,0,6,1,1,0,1,2
462,18,1,3,2,93,34,1,24,3,3.9,1,1,1,1,20,5,6,1,0,0,1,3
463,59,1,10,3,81,12,1,23,0,3.3,1,1,1,1,48,5,2,1,0,0,1,3
464,37,1,12,0,81,9,2,14,2,2.7,1,4,1,1,29,5,6,1,2,0,1,0
465,23,1,22,0,52,0,1,19,3,4.7,1,3,1,1,45,4,4,1,1,0,1,0
466,54,1,19,1,88,35,1,16,2,2.8,1,3,1,1,25,1,5,1,1,0,1,2
467,38,1,11,1,24,44,0,21,3,4.6,1,2,1,1,25,4,6,1,1,0,1,3
468,19,1,0,0,51,26,2,14,1,4.5,1,0,1,1,37,3,2,1,3,0,1,3
469,34,1,0,0,38,9,2,15,0,5.0,1,2,1,1,16,1,5,1,3,0,1,1
470,21,1,18,1,46,0,0,16,0,4.1,1,0,1,1,30,3,1,1,1,0,1,3
471,50,1,5,1,63,22,0,20,2,4.6,1,1,1,1,6,1,2,1,3,0,1,1
472,55,1,15,0,72,24,3,23,3,4.9,1,0,1,1,36,0,5,1,2,0,1,1
473,20,1,11,1,39,9,0,7,3,3.9,1,2,1,1,3,0,5,1,1,0,1,1
474,34,1,4,3,42,47,0,13,1,3.9,1,5,1,1,29,4,2,1,0,0,1,0
475,62,1,23,1,76,3,3,12,2,2.6,1,0,1,1,15,1,5,1,2,0,1,1
476,21,1,20,2,66,34,0,11,2,2.7,1,2,1,1,18,3,0,1,1,0,1,3
477,21,1,15,0,90,6,1,11,1,3.5,1,2,1,1,2,3,3,1,3,0,1,3
478,42,1,23,1,56,33,1,8,2,3.7,1,2,1,1,49,3,6,1,1,0,1,3
479,35,1,12,0,43,15,3,21,3,3.2,1,2,1,1,48,5,0,1,2,0,1,3
480,39,1,7,0,84,14,0,24,3,3.3,1,5,1,1,43,5,4,1,3,0,1,0
481,68,1,9,1,88,44,1,7,2,4.8,1,4,1,1,30,3,1,1,3,0,1,0
482,46,1,8,0,88,48,0,15,0,3.2,1,0,1,1,10,4,3,1,3,0,1,3
483,41,1,1,0,42,6,1,24,3,2.5,1,0,1,1,11,5,0,1,3,0,1,3
484,23,1,9,1,73,35,1,23,0,3.9,1,5,1,1,12,3,6,1,3,0,1,0
485,68,1,8,0,73,24,0,10,2,4.7,1,2,1,1,28,0,5,1,3,0,1,1
486,48,1,17,2,44,41,2,2,1,2.6,1,3,1,1,36,3,3,1,2,0,1,0
487,38,1,14,2,63,30,1,4,0,2.8,1,5,1,1,37,5,2,1,0,0,1,0
488,41,1,10,3,68,14,0,18,3,4.4,1,5,1,1,22,2,5,1,0,0,1,2
489,58,1,23,1,29,18,0,13,1,4.6,1,4,1,1,32,5,6,1,1,0,1,0
490,49,1,21,1,85,40,1,8,2,3.2,1,4,1,1,40,4,0,1,1,0,1,0
491,57,1,20,2,42,5,1,19,3,4.2,1,0,1,1,47,1,4,1,1,0,1,1
492,49,1,4,3,69,44,1,19,2,3.7,1,0,1,1,24,2,1,1,0,0,1,1
493,50,1,16,1,62,21,1,1,0,3.9,1,4,1,1,11,3,6,1,1,0,1,0
494,28,1,0,0,48,27,3,18,2,4.7,1,5,1,1,19,1,1,1,2,0,1,2
495,38,1,3,2,68,13,1,9,3,4.5,1,1,1,1,42,3,6,1,0,0,1,3
496,33,1,7,0,36,21,3,5,0,3.3,1,2,1,1,6,3,3,1,2,0,1,3
497,30,1,5,1,63,4,2,12,0,3.3,1,1,1,1,31,5,3,1,3,0,1,3
498,43,1,20,2,39,35,2,19,3,4.6,1,2,1,1,31,1,6,1,2,0,1,1
499,43,1,3,2,78,14,1,10,1,3.6,1,2,1,1,27,0,4,1,0,0,1,1
500,36,1,17,2,99,38,0,19,3,4.8,1,1,1,1,24,4,4,1,1,0,1,3
501,36,1,24,1,31,46,0,17,0,4.8,1,3,1,1,35,5,2,1,1,0,1,0
502,64,1,3,2,45,8,1,5,1,2.9,1,3,1,1,21,5,0,1,0,0,1,0
503,59,1,13,1,30,39,2,5,0,2.8,1,1,1,1,8,4,3,1,2,0,1,3
504,55,1,17,2,24,47,1,10,2,3.2,1,3,1,1,26,0,5,1,1,0,1,2
505,42,1,17,2,22,24,1,12,3,3.9,1,2,1,1,26,4,0,1,1,0,1,3
506,61,1,24,1,63,18,0,7,1,4.3,1,1,1,1,9,1,1,1,1,0,1,1
507,28,1,15,0,40,9,1,13,0,2.7,1,0,1,1,48,3,0,1,3,0,1,3
508,65,1,18,1,20,18,1,11,1,5.0,1,5,1,1,33,3,3,1,1,0,1,0
509,27,1,12,0,20,12,2,24,3,3.7,1,5,1,1,31,4,5,1,2,0,1,0
510,41,1,24,1,80,7,0,5,2,3.9,1,2,1,1,17,3,6,1,1,0,1,3
511,21,1,16,1,87,47,1,20,0,3.9,1,0,1,1,22,5,0,1,1,0,1,3
512,61,1,16,1,46,10,0,24,0,3.1,1,2,1,1,8,4,0,1,1,0,1,3
513,19,1,6,0,49,31,0,15,3,3.3,1,3,1,1,2,0,4,1,3,0,1,2
514,22,1,15,0,65,30,1,15,0,3.6,1,5,1,1,45,5,0,1,3,0,1,0
515,64,1,19,1,62,13,2,13,3,4.3,1,4,1,1,47,4,5,1,2,0,1,0
516,28,1,8,0,67,16,0,4,1,4.5,1,3,1,1,7,1,4,1,3,0,1,2
517,34,1,9,1,41,47,0,9,0,2.8,1,0,1,1,19,3,1,1,3,0,1,3
518,61,1,3,2,49,33,0,19,0,2.7,1,2,1,1,44,1,2,1,0,0,1,1
519,24,1,2,1,100,36,1,0,0,2.9,1,3,1,1,16,5,2,1,3,0,1,0
520,19,1,1,0,54,22,0,2,2,4.4,1,0,1,1,17,0,5,1,3,0,1,1
521,51,1,22,0,84,39,1,23,1,3.9,1,2,1,1,20,3,5,1,1,0,1,3
522,36,1,18,1,41,44,0,6,3,3.5,1,4,1,1,50,0,0,1,1,0,1,2
523,65,1,6,0,88,22,1,2,1,2.5,1,5,1,1,37,1,5,1,3,0,1,2
524,46,1,14,2,40,7,1,14,1,4.9,1,1,1,1,5,4,5,1,0,0,1,3
525,59,1,16,1,39,37,1,6,2,4.8,1,2,1,1,44,4,0,1,1,0,1,3
526,51,1,4,3,37,14,1,5,1,3.2,1,3,1,1,41,3,4,1,0,0,1,0
527,51,1,13,1,52,29,2,18,3,4.9,1,4,1,1,19,1,4,1,2,0,1,2
528,21,1,24,1,23,39,0,24,3,4.3,1,3,1,1,47,0,2,1,1,0,1,2
529,34,1,20,2,88,19,2,0,3,3.2,1,1,1,1,40,1,0,1,2,0,1,1
530,32,1,18,1,84,4,1,14,0,3.7,1,4,1,1,6,2,4,1,1,0,1,2
531,48,1,4,3,37,25,3,11,3,3.2,1,5,1,1,25,2,1,1,0,0,1,2
532,50,1,14,2,51,44,0,17,0,3.4,1,3,1,1,42,1,6,1,1,0,1,2
533,26,1,13,1,76,42,0,1,3,4.1,1,1,1,1,35,0,2,1,1,0,1,1
534,57,1,14,2,60,32,0,16,1,4.5,1,3,1,1,17,3,6,1,1,0,1,0
535,65,1,6,0,72,8,0,16,0,4.5,1,3,1,1,4,4,5,1,3,0,1,0
536,56,1,24,1,45,47,0,12,1,3.2,1,2,1,1,24,0,6,1,1,0,1,1
537,44,1,10,3,84,12,2,12,0,4.4,1,5,1,1,16,3,2,1,0,0,1,0
538,50,1,2,1,49,45,2,21,2,3.0,1,5,1,1,14,3,0,1,3,0,1,0
539,27,1,21,1,22,45,3,8,1,3.2,1,2,1,1,43,1,6,1,2,0,1,1
540,49,1,4,3,48,49,1,22,3,4.0,1,5,1,1,49,3,6,1,0,0,1,0
541,49,1,5,1,37,39,1,10,1,3.1,1,3,1,1,33,1,2,1,3,0,1,2
542,52,1,10,3,27,6,0,7,0,2.8,1,3,1,1,45,1,1,1,0,0,1,2
543,27,1,3,2,79,12,3,20,1,4.6,1,3,1,1,35,1,1,1,2,0,1,2
544,53,1,19,1,98,0,2,18,1,4.3,1,1,1,1,11,2,4,1,2,0,1,1
545,34,1,14,2,64,46,2,24,2,3.3,1,4,1,1,30,0,2,1,2,0,1,2
546,33,1,4,3,32,0,0,11,2,3.5,1,0,1,1,48,3,0,1,0,0,1,3
547,62,1,9,1,74,30,1,3,3,3.4,1,2,1,1,45,5,1,1,3,0,1,3
548,38,1,10,3,50,27,1,2,3,2.8,1,2,1,1,26,5,6,1,0,0,1,3
549,36,1,0,0,64,26,1,1,3,4.6,1,5,1,1,41,3,2,1,3,0,1,0
550,31,1,0,0,29,2,2,13,0,3.6,1,1,1,1,37,5,1,1,3,0,1,3
551,62,1,1,0,62,9,1,13,2,3.3,1,5,1,1,12,4,6,1,3,0,1,0
552,29,1,4,3,78,11,3,8,0,3.1,1,0,1,1,27,1,1,1,0,0,1,1
553,24,1,24,1,94,24,1,15,0,3.5,1,1,1,1,18,0,6,1,1,0,1,1
554,63,1,22,0,59,8,1,23,3,3.2,1,1,1,1,15,2,5,1,1,0,1,1
555,56,1,20,2,47,22,1,18,2,3.0,1,1,1,1,34,0,6,1,1,0,1,1
556,63,1,6,0,57,18,1,23,0,4.8,1,1,1,1,37,5,0,1,3,0,1,3
557,40,1,4,3,90,25,0,9,3,5.0,1,5,1,1,21,1,3,1,0,0,1,2
558,18,1,16,1,60,1,1,23,1,2.9,1,2,1,1,31,3,6,1,1,0,1,3
559,50,1,20,2,77,14,0,20,0,3.2,1,1,1,1,43,3,2,1,1,0,1,3
560,66,1,15,0,41,2,1,9,0,2.9,1,5,1,1,22,0,4,1,3,0,1,2
561,25,1,12,0,48,17,0,18,0,3.3,1,2,1,1,12,3,0,1,3,0,1,3
562,65,1,10,3,65,0,1,2,0,2.6,1,3,1,1,25,4,3,1,0,0,1,0
563,53,1,11,1,62,24,1,2,2,3.5,1,4,1,1,40,3,0,1,3,0,1,0
564,61,1,17,2,99,11,1,1,0,4.4,1,4,1,1,16,3,5,1,1,0,1,0
565,67,1,9,1,58,8,1,13,3,3.4,1,3,1,1,30,0,6,1,3,0,1,2
566,59,1,0,0,43,11,0,10,0,4.2,1,5,1,1,10,5,6,1,3,0,1,0
567,55,1,20,2,93,0,1,9,1,3.6,1,5,1,1,1,3,3,1,1,0,1,0
568,21,1,2,1,50,28,2,18,3,3.0,1,3,1,1,24,5,3,1,3,0,1,0
569,44,1,13,1,88,43,0,18,2,4.0,1,2,1,1,36,4,4,1,1,0,1,3
570,65,1,19,1,33,0,1,16,0,4.4,1,1,1,1,46,2,2,1,1,0,1,1
571,65,1,24,1,99,14,3,17,0,4.1,1,4,1,1,20,1,0,1,2,0,1,2
572,54,1,10,3,76,16,3,5,1,3.6,1,2,1,1,37,5,6,1,0,0,1,3
